OrderID,CustomerID,OrderDate,LocationID,ProductID,Quantity,TotalPrice,OrderStatus
8788,286,2024-01-02 03:00:00,21,54,15,233.79,Cancelled
8789,701,2024-01-02 04:00:00,43,63,2,341.78,Pending
8790,880,2024-01-02 05:00:00,28,13,4,65.35,Cancelled
8791,938,2024-01-02 06:00:00,22,180,5,46.02,Cancelled
8792,545,2024-01-02 07:00:00,30,161,18,343.97,Pending
8793,224,2024-01-02 08:00:00,40,147,16,78.44,Pending
8794,146,2024-01-02 09:00:00,6,4,14,436.81,Cancelled
8795,393,2024-01-02 10:00:00,36,122,1,141.12,Cancelled
8796,892,2024-01-02 11:00:00,38,77,1,328.1,Pending
8797,683,2024-01-02 12:00:00,49,153,4,305.48,Pending
8798,123,2024-01-02 13:00:00,31,158,16,140.58,Cancelled
8799,884,2024-01-02 14:00:00,41,69,4,151.37,Completed
8800,990,2024-01-02 15:00:00,23,197,11,140.94,Completed
8801,321,2024-01-02 16:00:00,13,183,13,296.59,Cancelled
8802,601,2024-01-02 17:00:00,21,147,6,429.82,Pending
8803,127,2024-01-02 18:00:00,25,93,19,307.12,Pending
8804,678,2024-01-02 19:00:00,12,11,14,240.87,Pending
8805,205,2024-01-02 20:00:00,21,89,5,77.6,Completed
8806,609,2024-01-02 21:00:00,24,36,12,305.74,Completed
8807,884,2024-01-02 22:00:00,20,50,19,499.31,Completed
8808,519,2024-01-02 23:00:00,19,33,18,498.48,Cancelled
8809,220,2024-01-03 00:00:00,5,170,5,284.48,Pending
8810,11,2024-01-03 01:00:00,29,180,8,285.31,Cancelled
8811,54,2024-01-03 02:00:00,49,50,10,38.44,Pending
8812,36,2024-01-03 03:00:00,18,79,7,484.68,Pending
8813,566,2024-01-03 04:00:00,12,10,18,102.45,Completed
8814,271,2024-01-03 05:00:00,8,25,19,375.17,Completed
8815,143,2024-01-03 06:00:00,40,104,8,412.07,Pending
8816,382,2024-01-03 07:00:00,47,71,5,416.94,Cancelled
8817,950,2024-01-03 08:00:00,29,198,9,466.98,Cancelled
8818,205,2024-01-03 09:00:00,9,175,12,157.32,Cancelled
8819,888,2024-01-03 10:00:00,4,60,13,148.49,Completed
8820,365,2024-01-03 11:00:00,38,105,15,318.03,Pending
8821,899,2024-01-03 12:00:00,41,97,7,295.8,Pending
8822,999,2024-01-03 13:00:00,43,96,15,229.27,Cancelled
8823,136,2024-01-03 14:00:00,25,96,15,302.73,Cancelled
8824,392,2024-01-03 15:00:00,34,56,17,416.72,Pending
8825,606,2024-01-03 16:00:00,41,35,19,130.11,Pending
8826,533,2024-01-03 17:00:00,25,39,15,490.06,Completed
8827,821,2024-01-03 18:00:00,9,183,10,162.78,Completed
8828,674,2024-01-03 19:00:00,24,75,10,8.72,Pending
8829,956,2024-01-03 20:00:00,27,177,5,296.63,Cancelled
8830,956,2024-01-03 21:00:00,45,74,16,203.63,Pending
8831,461,2024-01-03 22:00:00,12,155,17,234.74,Cancelled
8832,248,2024-01-03 23:00:00,44,134,5,447.88,Completed
8833,917,2024-01-04 00:00:00,36,112,7,458.79,Completed
8834,986,2024-01-04 01:00:00,34,97,7,396.69,Completed
8835,132,2024-01-04 02:00:00,9,96,2,337.47,Pending
8836,528,2024-01-04 03:00:00,12,57,4,11.37,Cancelled
8837,551,2024-01-04 04:00:00,3,10,15,387.01,Cancelled
8838,832,2024-01-04 05:00:00,18,17,14,358.94,Cancelled
8839,445,2024-01-04 06:00:00,27,57,8,357.39,Cancelled
8840,598,2024-01-04 07:00:00,42,132,17,215.1,Pending
8841,595,2024-01-04 08:00:00,20,110,5,442.76,Pending
8842,617,2024-01-04 09:00:00,23,131,9,209.41,Completed
8843,414,2024-01-04 10:00:00,33,198,2,87.33,Pending
8844,152,2024-01-04 11:00:00,35,46,11,401.63,Cancelled
8845,62,2024-01-04 12:00:00,9,62,8,477.88,Completed
8846,17,2024-01-04 13:00:00,30,104,10,339.66,Completed
8847,182,2024-01-04 14:00:00,38,110,18,327.95,Completed
8848,616,2024-01-04 15:00:00,31,36,3,344.33,Completed
8849,878,2024-01-04 16:00:00,15,80,9,93.53,Cancelled
8850,269,2024-01-04 17:00:00,25,14,18,177.09,Completed
8851,861,2024-01-04 18:00:00,17,79,15,217.02,Completed
8852,205,2024-01-04 19:00:00,33,8,3,102.89,Pending
8853,170,2024-01-04 20:00:00,29,113,10,487.83,Pending
8854,479,2024-01-04 21:00:00,14,143,15,207.0,Cancelled
8855,783,2024-01-04 22:00:00,27,111,9,466.75,Completed
8856,429,2024-01-04 23:00:00,25,33,9,25.37,Completed
8857,663,2024-01-05 00:00:00,1,17,1,141.26,Pending
8858,498,2024-01-05 01:00:00,8,167,7,190.6,Completed
8859,413,2024-01-05 02:00:00,45,159,12,62.73,Pending
8860,941,2024-01-05 03:00:00,5,19,10,368.69,Pending
8861,454,2024-01-05 04:00:00,13,20,9,72.67,Completed
8862,717,2024-01-05 05:00:00,26,124,18,430.32,Pending
8863,513,2024-01-05 06:00:00,39,68,17,177.94,Pending
8864,262,2024-01-05 07:00:00,48,23,19,232.48,Cancelled
8865,968,2024-01-05 08:00:00,22,118,17,124.16,Completed
8866,606,2024-01-05 09:00:00,30,52,9,221.85,Pending
8867,551,2024-01-05 10:00:00,21,119,1,35.72,Completed
8868,367,2024-01-05 11:00:00,7,42,2,262.1,Completed
8869,161,2024-01-05 12:00:00,5,86,18,251.55,Pending
8870,703,2024-01-05 13:00:00,11,128,8,24.87,Cancelled
8871,147,2024-01-05 14:00:00,12,44,18,58.24,Pending
8872,81,2024-01-05 15:00:00,7,54,7,22.81,Completed
8873,417,2024-01-05 16:00:00,12,155,2,335.77,Cancelled
8874,411,2024-01-05 17:00:00,2,177,19,18.29,Pending
8875,981,2024-01-05 18:00:00,33,109,3,337.99,Pending
8876,897,2024-01-05 19:00:00,26,166,5,107.99,Pending
8877,946,2024-01-05 20:00:00,10,157,18,105.05,Completed
8878,977,2024-01-05 21:00:00,32,66,7,475.63,Completed
8879,651,2024-01-05 22:00:00,11,146,14,429.46,Cancelled
8880,264,2024-01-05 23:00:00,30,150,16,93.06,Cancelled
8881,74,2024-01-06 00:00:00,23,179,3,373.82,Pending
8882,146,2024-01-06 01:00:00,40,108,7,381.29,Completed
8883,961,2024-01-06 02:00:00,20,174,13,484.38,Pending
8884,229,2024-01-06 03:00:00,4,118,16,174.57,Pending
8885,582,2024-01-06 04:00:00,31,97,17,232.06,Pending
8886,457,2024-01-06 05:00:00,48,197,2,245.14,Pending
8887,924,2024-01-06 06:00:00,3,58,2,344.63,Pending
8888,558,2024-01-06 07:00:00,20,7,6,130.25,Cancelled
8889,998,2024-01-06 08:00:00,26,27,10,447.58,Cancelled
8890,643,2024-01-06 09:00:00,25,167,10,206.56,Cancelled
8891,223,2024-01-06 10:00:00,28,166,7,286.52,Pending
8892,67,2024-01-06 11:00:00,21,43,15,253.79,Pending
8893,894,2024-01-06 12:00:00,34,165,3,92.66,Pending
8894,789,2024-01-06 13:00:00,8,200,18,228.79,Cancelled
8895,259,2024-01-06 14:00:00,36,44,3,342.28,Completed
8896,583,2024-01-06 15:00:00,40,143,7,454.52,Cancelled
8897,965,2024-01-06 16:00:00,24,65,8,51.88,Completed
8898,513,2024-01-06 17:00:00,30,72,18,250.53,Completed
8899,298,2024-01-06 18:00:00,19,189,13,423.12,Cancelled
8900,176,2024-01-06 19:00:00,39,140,10,101.36,Cancelled
8901,420,2024-01-06 20:00:00,32,95,13,271.11,Cancelled
8902,715,2024-01-06 21:00:00,17,28,16,24.34,Completed
8903,480,2024-01-06 22:00:00,24,41,18,90.32,Cancelled
8904,599,2024-01-06 23:00:00,29,197,14,294.42,Cancelled
8905,355,2024-01-07 00:00:00,45,141,4,154.47,Completed
8906,229,2024-01-07 01:00:00,19,109,19,280.78,Completed
8907,396,2024-01-07 02:00:00,41,82,1,81.34,Completed
8908,789,2024-01-07 03:00:00,30,181,15,5.53,Completed
8909,600,2024-01-07 04:00:00,3,87,13,205.44,Pending
8910,616,2024-01-07 05:00:00,41,88,19,172.73,Cancelled
8911,366,2024-01-07 06:00:00,19,73,5,47.2,Completed
8912,262,2024-01-07 07:00:00,3,178,13,320.19,Cancelled
8913,755,2024-01-07 08:00:00,31,56,9,371.89,Completed
8914,122,2024-01-07 09:00:00,24,135,6,303.32,Cancelled
8915,524,2024-01-07 10:00:00,45,97,16,437.68,Pending
8916,155,2024-01-07 11:00:00,29,109,10,311.21,Completed
8917,502,2024-01-07 12:00:00,8,3,10,392.56,Pending
8918,432,2024-01-07 13:00:00,39,85,17,336.65,Completed
8919,241,2024-01-07 14:00:00,37,25,17,62.31,Cancelled
8920,170,2024-01-07 15:00:00,29,163,7,222.3,Cancelled
8921,960,2024-01-07 16:00:00,42,96,19,176.11,Cancelled
8922,126,2024-01-07 17:00:00,7,128,16,232.16,Cancelled
8923,730,2024-01-07 18:00:00,29,45,18,55.2,Pending
8924,92,2024-01-07 19:00:00,39,183,14,30.01,Cancelled
8925,766,2024-01-07 20:00:00,21,3,11,245.14,Cancelled
8926,146,2024-01-07 21:00:00,3,137,1,204.62,Completed
8927,227,2024-01-07 22:00:00,48,100,17,494.01,Completed
8928,669,2024-01-07 23:00:00,9,75,18,496.9,Pending
8929,719,2024-01-08 00:00:00,36,52,3,335.7,Pending
8930,679,2024-01-08 01:00:00,7,199,7,242.18,Pending
8931,164,2024-01-08 02:00:00,23,119,1,386.99,Cancelled
8932,820,2024-01-08 03:00:00,2,143,15,277.5,Cancelled
8933,861,2024-01-08 04:00:00,21,51,11,212.27,Cancelled
8934,139,2024-01-08 05:00:00,10,195,16,131.7,Completed
8935,800,2024-01-08 06:00:00,13,76,19,54.35,Completed
8936,323,2024-01-08 07:00:00,2,158,7,331.51,Pending
8937,502,2024-01-08 08:00:00,12,169,4,45.99,Completed
8938,790,2024-01-08 09:00:00,30,172,14,290.16,Completed
8939,563,2024-01-08 10:00:00,5,18,19,459.72,Completed
8940,498,2024-01-08 11:00:00,21,66,11,198.24,Cancelled
8941,659,2024-01-08 12:00:00,18,89,11,275.44,Cancelled
8942,976,2024-01-08 13:00:00,43,48,6,455.88,Pending
8943,470,2024-01-08 14:00:00,22,32,3,274.95,Pending
8944,962,2024-01-08 15:00:00,42,101,12,135.85,Cancelled
8945,580,2024-01-08 16:00:00,20,18,13,257.79,Completed
8946,883,2024-01-08 17:00:00,43,57,6,354.31,Pending
8947,949,2024-01-08 18:00:00,20,143,11,106.4,Pending
8948,141,2024-01-08 19:00:00,15,137,19,124.65,Cancelled
8949,817,2024-01-08 20:00:00,40,164,2,100.2,Cancelled
8950,930,2024-01-08 21:00:00,28,35,19,90.08,Cancelled
8951,654,2024-01-08 22:00:00,42,109,7,247.78,Cancelled
8952,407,2024-01-08 23:00:00,49,115,15,112.75,Cancelled
8953,852,2024-01-09 00:00:00,30,179,12,108.6,Pending
8954,27,2024-01-09 01:00:00,23,81,14,288.78,Pending
8955,762,2024-01-09 02:00:00,9,48,10,37.72,Completed
8956,961,2024-01-09 03:00:00,48,190,18,47.58,Completed
8957,108,2024-01-09 04:00:00,12,172,19,401.8,Completed
8958,936,2024-01-09 05:00:00,23,72,18,270.24,Cancelled
8959,302,2024-01-09 06:00:00,4,34,12,166.99,Cancelled
8960,875,2024-01-09 07:00:00,27,164,19,423.04,Completed
8961,607,2024-01-09 08:00:00,25,57,6,40.71,Pending
8962,225,2024-01-09 09:00:00,2,22,16,380.67,Completed
8963,905,2024-01-09 10:00:00,15,198,8,383.78,Completed
8964,916,2024-01-09 11:00:00,40,27,12,173.84,Pending
8965,10,2024-01-09 12:00:00,30,82,5,203.1,Cancelled
8966,582,2024-01-09 13:00:00,35,124,4,40.81,Cancelled
8967,236,2024-01-09 14:00:00,31,144,15,419.28,Completed
8968,293,2024-01-09 15:00:00,49,15,3,50.71,Cancelled
8969,830,2024-01-09 16:00:00,48,121,17,58.34,Cancelled
8970,646,2024-01-09 17:00:00,27,139,19,106.81,Cancelled
8971,271,2024-01-09 18:00:00,44,173,11,164.93,Cancelled
8972,331,2024-01-09 19:00:00,16,122,2,291.27,Pending
8973,732,2024-01-09 20:00:00,45,33,15,413.63,Pending
8974,100,2024-01-09 21:00:00,34,33,4,487.97,Completed
8975,90,2024-01-09 22:00:00,46,147,12,421.82,Pending
8976,661,2024-01-09 23:00:00,43,165,17,485.61,Pending
8977,338,2024-01-10 00:00:00,2,100,2,339.2,Completed
8978,912,2024-01-10 01:00:00,22,55,4,194.9,Cancelled
8979,752,2024-01-10 02:00:00,48,183,4,186.48,Completed
8980,398,2024-01-10 03:00:00,47,46,1,107.1,Completed
8981,894,2024-01-10 04:00:00,8,55,18,403.41,Pending
8982,549,2024-01-10 05:00:00,25,9,2,18.16,Cancelled
8983,787,2024-01-10 06:00:00,38,173,2,128.5,Completed
8984,574,2024-01-10 07:00:00,14,7,11,200.94,Completed
8985,482,2024-01-10 08:00:00,24,108,5,337.42,Pending
8986,964,2024-01-10 09:00:00,19,131,1,447.5,Cancelled
8987,423,2024-01-10 10:00:00,27,137,14,429.41,Pending
8988,389,2024-01-10 11:00:00,1,192,17,178.38,Pending
8989,290,2024-01-10 12:00:00,27,172,12,481.43,Pending
8990,678,2024-01-10 13:00:00,21,45,16,220.49,Cancelled
8991,724,2024-01-10 14:00:00,26,172,9,465.56,Completed
8992,299,2024-01-10 15:00:00,9,173,15,306.15,Cancelled
8993,155,2024-01-10 16:00:00,6,189,11,405.32,Completed
8994,232,2024-01-10 17:00:00,23,152,3,419.78,Pending
8995,55,2024-01-10 18:00:00,1,70,8,304.84,Cancelled
8996,968,2024-01-10 19:00:00,33,67,14,45.47,Completed
8997,522,2024-01-10 20:00:00,14,10,3,43.06,Cancelled
8998,213,2024-01-10 21:00:00,13,106,6,416.9,Cancelled
8999,823,2024-01-10 22:00:00,30,65,19,496.99,Cancelled
9000,838,2024-01-10 23:00:00,1,33,2,229.68,Completed
9001,310,2024-01-11 00:00:00,36,15,4,181.12,Cancelled
9002,851,2024-01-11 01:00:00,4,144,7,411.76,Pending
9003,579,2024-01-11 02:00:00,21,105,9,246.71,Pending
9004,611,2024-01-11 03:00:00,14,154,17,254.71,Completed
9005,938,2024-01-11 04:00:00,13,10,11,203.3,Pending
9006,34,2024-01-11 05:00:00,7,51,11,326.9,Cancelled
9007,739,2024-01-11 06:00:00,30,179,1,389.34,Completed
9008,102,2024-01-11 07:00:00,43,67,15,44.55,Pending
9009,58,2024-01-11 08:00:00,23,123,16,375.43,Completed
9010,129,2024-01-11 09:00:00,20,127,10,75.51,Cancelled
9011,685,2024-01-11 10:00:00,11,53,11,241.71,Completed
9012,881,2024-01-11 11:00:00,33,12,9,142.25,Completed
9013,185,2024-01-11 12:00:00,21,168,13,426.93,Completed
9014,632,2024-01-11 13:00:00,37,139,17,421.91,Pending
9015,140,2024-01-11 14:00:00,12,139,19,393.89,Completed
9016,792,2024-01-11 15:00:00,39,85,15,167.84,Completed
9017,768,2024-01-11 16:00:00,25,156,1,261.95,Completed
9018,297,2024-01-11 17:00:00,33,134,18,103.64,Cancelled
9019,577,2024-01-11 18:00:00,31,91,9,142.93,Pending
9020,612,2024-01-11 19:00:00,30,117,7,186.9,Pending
9021,684,2024-01-11 20:00:00,5,95,1,9.01,Completed
9022,690,2024-01-11 21:00:00,24,19,2,172.26,Cancelled
9023,49,2024-01-11 22:00:00,6,116,12,150.91,Completed
9024,911,2024-01-11 23:00:00,19,185,16,60.26,Cancelled
9025,361,2024-01-12 00:00:00,9,57,1,289.38,Cancelled
9026,866,2024-01-12 01:00:00,30,64,15,273.55,Pending
9027,955,2024-01-12 02:00:00,41,146,19,47.61,Completed
9028,919,2024-01-12 03:00:00,36,170,5,340.34,Completed
9029,174,2024-01-12 04:00:00,47,183,14,411.06,Cancelled
9030,386,2024-01-12 05:00:00,36,138,9,267.26,Completed
9031,262,2024-01-12 06:00:00,36,23,7,163.73,Completed
9032,601,2024-01-12 07:00:00,10,82,13,321.15,Cancelled
9033,544,2024-01-12 08:00:00,45,122,8,178.25,Completed
9034,709,2024-01-12 09:00:00,35,84,3,418.27,Completed
9035,227,2024-01-12 10:00:00,10,98,6,238.61,Completed
9036,984,2024-01-12 11:00:00,40,8,12,206.23,Pending
9037,925,2024-01-12 12:00:00,26,11,3,359.26,Pending
9038,859,2024-01-12 13:00:00,34,19,15,245.8,Completed
9039,856,2024-01-12 14:00:00,24,166,1,497.73,Cancelled
9040,167,2024-01-12 15:00:00,30,74,12,191.86,Cancelled
9041,558,2024-01-12 16:00:00,44,108,17,422.34,Cancelled
9042,6,2024-01-12 17:00:00,20,20,4,389.14,Pending
9043,551,2024-01-12 18:00:00,42,42,10,384.73,Completed
9044,417,2024-01-12 19:00:00,27,72,14,7.08,Cancelled
9045,940,2024-01-12 20:00:00,26,127,5,347.42,Completed
9046,964,2024-01-12 21:00:00,15,191,18,341.08,Pending
9047,391,2024-01-12 22:00:00,2,157,2,400.77,Pending
9048,559,2024-01-12 23:00:00,48,80,13,154.06,Completed
9049,627,2024-01-13 00:00:00,48,104,1,37.27,Cancelled
9050,922,2024-01-13 01:00:00,3,62,2,203.44,Cancelled
9051,476,2024-01-13 02:00:00,7,165,17,137.04,Cancelled
9052,619,2024-01-13 03:00:00,14,156,17,451.67,Cancelled
9053,811,2024-01-13 04:00:00,34,69,9,304.76,Completed
9054,1,2024-01-13 05:00:00,47,80,19,484.18,Pending
9055,267,2024-01-13 06:00:00,39,17,9,196.14,Cancelled
9056,2,2024-01-13 07:00:00,11,127,4,436.4,Cancelled
9057,134,2024-01-13 08:00:00,38,112,7,26.41,Completed
9058,854,2024-01-13 09:00:00,32,170,10,158.67,Cancelled
9059,359,2024-01-13 10:00:00,9,142,18,391.43,Cancelled
9060,366,2024-01-13 11:00:00,27,7,1,377.3,Completed
9061,9,2024-01-13 12:00:00,2,197,18,374.15,Pending
9062,196,2024-01-13 13:00:00,47,152,3,435.07,Pending
9063,479,2024-01-13 14:00:00,34,109,17,420.21,Cancelled
9064,116,2024-01-13 15:00:00,8,108,10,124.22,Pending
9065,421,2024-01-13 16:00:00,30,87,17,166.42,Pending
9066,158,2024-01-13 17:00:00,6,34,2,335.84,Cancelled
9067,627,2024-01-13 18:00:00,26,178,17,196.94,Completed
9068,393,2024-01-13 19:00:00,41,3,2,467.32,Pending
9069,933,2024-01-13 20:00:00,38,15,15,490.01,Completed
9070,124,2024-01-13 21:00:00,45,45,19,334.04,Completed
9071,506,2024-01-13 22:00:00,17,180,8,55.14,Pending
9072,234,2024-01-13 23:00:00,29,186,10,133.34,Pending
9073,36,2024-01-14 00:00:00,17,192,6,43.28,Completed
9074,461,2024-01-14 01:00:00,39,128,18,226.65,Cancelled
9075,88,2024-01-14 02:00:00,36,53,2,166.56,Cancelled
9076,72,2024-01-14 03:00:00,14,124,9,7.67,Cancelled
9077,41,2024-01-14 04:00:00,36,83,6,321.24,Cancelled
9078,742,2024-01-14 05:00:00,19,62,10,188.66,Cancelled
9079,746,2024-01-14 06:00:00,1,8,10,207.7,Pending
9080,304,2024-01-14 07:00:00,18,198,11,382.3,Completed
9081,298,2024-01-14 08:00:00,39,6,17,462.74,Pending
9082,744,2024-01-14 09:00:00,5,27,14,420.07,Cancelled
9083,111,2024-01-14 10:00:00,40,146,9,270.51,Completed
9084,590,2024-01-14 11:00:00,48,102,4,276.97,Pending
9085,829,2024-01-14 12:00:00,27,53,12,471.97,Cancelled
9086,540,2024-01-14 13:00:00,49,76,7,488.55,Cancelled
9087,392,2024-01-14 14:00:00,12,64,4,201.48,Cancelled
9088,440,2024-01-14 15:00:00,40,178,12,225.74,Pending
9089,927,2024-01-14 16:00:00,42,23,7,187.06,Pending
9090,544,2024-01-14 17:00:00,28,10,10,177.99,Pending
9091,513,2024-01-14 18:00:00,40,139,14,415.59,Cancelled
9092,856,2024-01-14 19:00:00,3,20,7,416.52,Cancelled
9093,164,2024-01-14 20:00:00,21,15,7,477.2,Cancelled
9094,195,2024-01-14 21:00:00,17,46,5,192.43,Cancelled
9095,705,2024-01-14 22:00:00,43,68,12,386.89,Cancelled
9096,104,2024-01-14 23:00:00,31,167,2,126.83,Pending
9097,574,2024-01-15 00:00:00,15,76,7,252.77,Completed
9098,70,2024-01-15 01:00:00,18,125,2,224.26,Pending
9099,786,2024-01-15 02:00:00,15,112,5,416.58,Pending
9100,586,2024-01-15 03:00:00,8,111,17,353.2,Cancelled
9101,388,2024-01-15 04:00:00,41,196,15,96.12,Cancelled
9102,785,2024-01-15 05:00:00,18,146,19,164.97,Completed
9103,684,2024-01-15 06:00:00,12,32,18,213.47,Pending
9104,814,2024-01-15 07:00:00,7,60,18,430.78,Cancelled
9105,11,2024-01-15 08:00:00,25,92,3,152.97,Cancelled
9106,337,2024-01-15 09:00:00,1,104,11,152.95,Cancelled
9107,528,2024-01-15 10:00:00,9,101,2,256.59,Completed
9108,105,2024-01-15 11:00:00,40,139,4,12.57,Completed
9109,247,2024-01-15 12:00:00,21,113,18,76.92,Completed
9110,16,2024-01-15 13:00:00,15,69,3,88.75,Pending
9111,734,2024-01-15 14:00:00,27,170,2,376.72,Completed
9112,603,2024-01-15 15:00:00,37,91,11,200.83,Cancelled
9113,79,2024-01-15 16:00:00,3,120,3,173.95,Pending
9114,299,2024-01-15 17:00:00,49,44,8,183.35,Cancelled
9115,84,2024-01-15 18:00:00,23,13,4,71.87,Cancelled
9116,84,2024-01-15 19:00:00,19,196,12,330.02,Completed
9117,317,2024-01-15 20:00:00,48,169,15,286.66,Cancelled
9118,96,2024-01-15 21:00:00,11,133,2,301.26,Pending
9119,419,2024-01-15 22:00:00,37,117,14,350.21,Cancelled
9120,648,2024-01-15 23:00:00,6,66,5,71.98,Completed
9121,660,2024-01-16 00:00:00,47,111,14,483.87,Completed
9122,941,2024-01-16 01:00:00,36,109,19,77.98,Cancelled
9123,917,2024-01-16 02:00:00,3,161,7,146.49,Pending
9124,766,2024-01-16 03:00:00,31,144,10,463.53,Pending
9125,618,2024-01-16 04:00:00,49,74,12,128.14,Pending
9126,342,2024-01-16 05:00:00,16,1,9,81.33,Completed
9127,123,2024-01-16 06:00:00,34,7,6,422.78,Pending
9128,154,2024-01-16 07:00:00,26,141,14,412.35,Completed
9129,495,2024-01-16 08:00:00,37,124,10,149.32,Cancelled
9130,475,2024-01-16 09:00:00,11,23,6,292.28,Cancelled
9131,761,2024-01-16 10:00:00,40,104,2,91.57,Completed
9132,242,2024-01-16 11:00:00,41,20,6,419.8,Pending
9133,839,2024-01-16 12:00:00,3,7,7,188.42,Completed
9134,784,2024-01-16 13:00:00,29,81,3,375.9,Cancelled
9135,918,2024-01-16 14:00:00,8,112,11,87.69,Pending
9136,377,2024-01-16 15:00:00,34,188,11,266.73,Cancelled
9137,218,2024-01-16 16:00:00,32,104,19,394.19,Completed
9138,315,2024-01-16 17:00:00,47,175,14,373.6,Completed
9139,998,2024-01-16 18:00:00,24,165,7,323.66,Pending
9140,698,2024-01-16 19:00:00,46,184,8,268.3,Pending
9141,910,2024-01-16 20:00:00,38,118,8,178.81,Cancelled
9142,984,2024-01-16 21:00:00,27,40,13,86.17,Cancelled
9143,445,2024-01-16 22:00:00,13,75,1,227.29,Cancelled
9144,981,2024-01-16 23:00:00,34,73,1,317.27,Completed
9145,679,2024-01-17 00:00:00,42,136,18,471.34,Completed
9146,585,2024-01-17 01:00:00,25,180,1,207.5,Pending
9147,642,2024-01-17 02:00:00,14,134,18,372.31,Pending
9148,663,2024-01-17 03:00:00,42,64,18,470.6,Cancelled
9149,470,2024-01-17 04:00:00,10,47,8,192.94,Completed
9150,149,2024-01-17 05:00:00,30,46,18,70.85,Pending
9151,872,2024-01-17 06:00:00,14,150,14,322.46,Completed
9152,932,2024-01-17 07:00:00,34,42,5,390.6,Pending
9153,79,2024-01-17 08:00:00,16,72,14,312.0,Completed
9154,413,2024-01-17 09:00:00,49,189,8,441.9,Cancelled
9155,35,2024-01-17 10:00:00,21,197,13,403.03,Completed
9156,212,2024-01-17 11:00:00,6,27,4,216.86,Cancelled
9157,326,2024-01-17 12:00:00,41,4,19,142.43,Completed
9158,20,2024-01-17 13:00:00,21,156,1,123.53,Pending
9159,103,2024-01-17 14:00:00,23,163,17,256.9,Completed
9160,532,2024-01-17 15:00:00,2,34,15,303.01,Pending
9161,200,2024-01-17 16:00:00,45,123,13,64.22,Cancelled
9162,913,2024-01-17 17:00:00,13,40,11,135.26,Cancelled
9163,567,2024-01-17 18:00:00,8,99,5,294.14,Cancelled
9164,839,2024-01-17 19:00:00,7,29,12,232.73,Pending
9165,97,2024-01-17 20:00:00,26,162,7,131.48,Pending
9166,478,2024-01-17 21:00:00,28,196,2,110.29,Pending
9167,777,2024-01-17 22:00:00,6,31,9,173.35,Completed
9168,2,2024-01-17 23:00:00,39,132,18,428.58,Cancelled
9169,213,2024-01-18 00:00:00,19,129,4,5.8,Cancelled
9170,739,2024-01-18 01:00:00,1,42,5,462.33,Pending
9171,947,2024-01-18 02:00:00,5,123,17,444.29,Pending
9172,170,2024-01-18 03:00:00,8,169,19,30.6,Completed
9173,431,2024-01-18 04:00:00,6,74,15,346.73,Cancelled
9174,84,2024-01-18 05:00:00,6,64,5,365.33,Completed
9175,542,2024-01-18 06:00:00,29,101,11,146.58,Cancelled
9176,852,2024-01-18 07:00:00,16,28,11,104.8,Completed
9177,979,2024-01-18 08:00:00,33,94,11,288.16,Pending
9178,260,2024-01-18 09:00:00,40,136,10,122.19,Pending
9179,269,2024-01-18 10:00:00,36,163,7,62.74,Pending
9180,593,2024-01-18 11:00:00,49,153,1,9.39,Completed
9181,183,2024-01-18 12:00:00,40,133,6,268.69,Completed
9182,367,2024-01-18 13:00:00,36,2,13,479.85,Cancelled
9183,270,2024-01-18 14:00:00,31,151,3,367.66,Pending
9184,537,2024-01-18 15:00:00,12,124,10,123.31,Completed
9185,466,2024-01-18 16:00:00,5,151,8,366.28,Pending
9186,902,2024-01-18 17:00:00,49,184,4,300.15,Pending
9187,944,2024-01-18 18:00:00,31,104,18,52.22,Cancelled
9188,64,2024-01-18 19:00:00,21,19,6,315.09,Pending
9189,401,2024-01-18 20:00:00,9,47,5,431.74,Pending
9190,995,2024-01-18 21:00:00,48,46,2,178.95,Cancelled
9191,147,2024-01-18 22:00:00,29,197,12,234.84,Pending
9192,510,2024-01-18 23:00:00,5,164,15,385.75,Completed
9193,137,2024-01-19 00:00:00,40,108,18,496.57,Cancelled
9194,859,2024-01-19 01:00:00,4,122,10,37.73,Pending
9195,490,2024-01-19 02:00:00,44,97,15,165.54,Pending
9196,254,2024-01-19 03:00:00,16,195,11,217.39,Pending
9197,716,2024-01-19 04:00:00,35,69,17,392.52,Cancelled
9198,78,2024-01-19 05:00:00,14,16,4,164.43,Cancelled
9199,672,2024-01-19 06:00:00,8,50,1,213.97,Cancelled
9200,941,2024-01-19 07:00:00,9,28,2,488.03,Completed
9201,673,2024-01-19 08:00:00,33,149,9,405.7,Completed
9202,154,2024-01-19 09:00:00,30,181,4,258.48,Pending
9203,354,2024-01-19 10:00:00,31,41,18,462.97,Cancelled
9204,103,2024-01-19 11:00:00,47,100,13,178.34,Pending
9205,128,2024-01-19 12:00:00,14,101,18,234.95,Completed
9206,657,2024-01-19 13:00:00,44,145,6,317.3,Pending
9207,92,2024-01-19 14:00:00,19,140,3,207.08,Completed
9208,859,2024-01-19 15:00:00,7,189,9,293.35,Cancelled
9209,875,2024-01-19 16:00:00,28,65,13,11.67,Cancelled
9210,523,2024-01-19 17:00:00,45,150,2,66.24,Cancelled
9211,790,2024-01-19 18:00:00,13,78,4,459.57,Cancelled
9212,67,2024-01-19 19:00:00,5,23,9,332.11,Completed
9213,830,2024-01-19 20:00:00,23,84,3,274.99,Cancelled
